transaction_id,user_id,product_id,date,quantity,total_amount,payment_method
216f1a11-fcbe-4674-9c34-82a528167d4c,10.0,13.0,2024-06-20 19:25:14,5,2995.0,PayPal
1120f653-a238-4482-b321-60063b745af9,8.0,9.0,2024-11-07 09:31:02,9,576.0,PayPal
33d3767f-574d-4ba2-9c71-7cc90c87bdc9,2.0,5.0,2024-10-12 15:27:49,4,2780.0,Cash
ab6a37fb-3a75-4b62-95e8-1d786681b7e4,6.0,9.0,2024-07-02 23:37:07,2,128.0,PayPal
7c0c1abf-11ea-4e82-ae3b-98cb7b5efc0d,8.0,1.0,2024-02-08 22:27:09,8,879.6,PayPal
9d163f25-c84a-4c36-897a-99ebd5833539,3.0,15.0,2024-11-07 03:52:15,2,113.98,Credit Card
941de396-a8e5-4706-a5f4-6b9d86f709dc,7.0,9.0,2024-05-02 06:25:40,9,576.0,Cash
1346161a-daeb-4145-8b7f-23c552f9fb30,4.0,11.0,2024-04-24 06:33:40,6,,Credit Card
8c2e12e0-d827-4902-b05f-ec4f2c19b73e,10.0,3.0,2024-01-16 00:20:08,6,335.94,Cash
a4ac5907-05c6-44c5-bf3a-ad596a3582e2,3.0,18.0,2024-10-08 10:52:33,6,59.1,Cash
20f7c836-3bc5-4a9a-a3cb-5acaade7604e,7.0,10.0,2024-11-21 13:57:48,1,109.0,PayPal
1dc7610f-4f85-4d37-ba9d-df5af7f73da0,4.0,16.0,2024-03-20 14:34:16,9,269.55,Cash
e4f20d37-8064-4ecc-841f-59e253734102,10.0,19.0,2024-03-17 23:21:49,4,31.8,Credit Card
927ab533-fe26-4dba-b87a-d6689d2d481d,4.0,12.0,2024-07-30 20:38:35,9,1026.0,Credit Card
cb9d866a-a1f5-4317-8200-8ba76808df06,5.0,15.0,2024-01-06 22:49:16,9,512.91,Credit Card
20ff5329-6193-4ff4-8ff4-5d30953fa0c5,1.0,3.0,2024-11-09 20:30:53,5,279.95,Cash
a7d085ae-143e-4b41-848f-b48fd105e478,1.0,12.0,2024-01-31 09:34:46,10,1140.0,Credit Card
7c25c549-525c-489c-b283-34834665a67c,3.0,2.0,2024-03-27 05:31:52,8,178.4,Credit Card
ab8718b6-5fd5-49f2-9549-3b1d246f2a06,8.0,10.0,2024-03-30 11:40:34,2,218.0,Cash
3e63df7f-50d6-4de5-b536-2797abb124a2,2.0,9.0,2024-07-28 07:41:54,9,576.0,Credit Card
e21ace26-e888-4e03-a9b5-cac069ee1371,10.0,10.0,2024-01-23 05:32:50,5,545.0,PayPal
71590df7-0027-4043-b6f0-a85b05f41cfd,2.0,18.0,2024-03-23 21:36:23,9,88.65,Cash
4eb1cde0-8a91-4c9c-adce-1e8562283529,3.0,1.0,2024-10-28 14:18:03,7,769.65,PayPal
953190cc-e684-441b-80e9-de717941dc53,6.0,19.0,2024-06-26 17:24:42,7,55.65,PayPal
7f8985c1-f2f2-4f7d-b268-2b1f28300609,8.0,8.0,2024-05-01 16:09:14,7,76.93,Cash
86999bdf-e359-49fe-a543-6af5c3800052,,,2024-02-09 07:53:54,10,,Credit Card
85cf362b-def8-4935-8a39-9a85ba039a75,6.0,18.0,2024-04-15 06:02:03,10,98.5,Cash
e6841d0b-9951-4d71-8327-8d69c07de2dc,8.0,16.0,2024-01-06 02:34:37,3,89.85,Credit Card
96d25491-c90b-473f-9036-702662c88e18,4.0,9.0,2024-09-03 16:41:42,6,384.0,Credit Card
4ecec88c-060e-439b-b6e0-495d0920b795,,,2024-06-17 07:54:23,3,,Cash
f1e5bca3-97c6-4bb8-b87f-c5f5c8d961de,1.0,2.0,2024-08-06 21:29:52,8,178.4,Credit Card
3b356600-fc17-49c6-b934-2a5abb06c292,8.0,9.0,2024-09-01 19:36:11,8,512.0,Credit Card
64297524-85cb-4e71-99a7-dc394ee2fdc3,4.0,5.0,2024-07-05 16:00:38,5,3475.0,Cash
eff14154-e60b-44a6-a4f1-b0cf556ac73f,9.0,19.0,2024-07-14 03:22:30,9,71.55,PayPal
575d6119-86ed-4e8d-8dc6-c45c06e00992,3.0,10.0,2024-04-07 04:17:23,4,436.0,Cash
1f34922c-b68b-4ac6-aad1-798882d4d90d,2.0,2.0,2024-04-06 12:49:09,2,44.6,PayPal
fa510d88-3de6-48f9-be10-cffabd96008d,7.0,6.0,2024-11-07 00:51:23,4,,PayPal
40108f10-752f-4931-adac-1b32c00f4fd5,3.0,7.0,2024-01-13 12:55:07,9,89.91,Cash
25414f27-ae00-46e4-8f83-3d50238c7f3a,8.0,20.0,2024-06-27 01:02:09,1,12.99,PayPal
f479a28f-cd29-4a2b-9438-227e144f4c0a,1.0,12.0,2024-07-29 21:57:19,7,798.0,PayPal
051f41bf-e140-4546-8a1c-35d2b0e4eafa,6.0,14.0,2024-10-06 12:54:13,1,999.99,Credit Card
28ede9fb-3c53-47b1-819a-ca0ca148fe01,3.0,8.0,2024-05-15 06:38:31,2,21.98,Credit Card
00c45e01-ffeb-4ab2-8069-590aeb652bd4,2.0,5.0,2024-01-30 18:31:57,2,1390.0,Cash
43712934-8c5e-423f-b85f-39e36d7e1028,6.0,14.0,2024-09-14 01:44:14,8,7999.92,Credit Card
553de020-49c2-4cb5-b3c3-96f3999f5005,3.0,8.0,2024-01-24 22:15:30,9,98.91,Credit Card
e545368e-30f9-4d2a-b93c-e62343735a78,1.0,14.0,2024-01-30 05:34:57,10,9999.9,Cash
ae76d278-bc1a-4c16-a92d-25d366f1ec6c,3.0,7.0,2024-09-09 20:34:29,9,89.91,PayPal
85404190-7059-42d9-afaf-eb5f0771b841,2.0,1.0,2024-10-05 21:01:58,2,219.9,Credit Card
93004dc9-8aed-45da-99bc-f8e9c7d2f2bf,3.0,10.0,2024-10-17 10:30:13,7,763.0,Cash
960f1ad4-2d15-422b-a825-5fefb4b04ba3,8.0,10.0,2024-03-14 05:13:36,7,763.0,PayPal
e0cd5c73-d9a7-4a16-9a30-8297c383d5a9,4.0,16.0,2024-03-21 09:26:04,9,269.55,Cash
69022a53-46d2-473a-8533-f1425432baeb,5.0,2.0,2024-01-30 11:27:12,4,89.2,PayPal
a80d55a1-6dc0-4448-a9fa-60ddabf057df,2.0,9.0,2024-04-21 10:14:46,9,576.0,PayPal
1bf60445-0a56-434f-94b3-966cc39a3395,7.0,4.0,2024-09-11 13:25:37,2,,PayPal
a7887128-8f2d-407e-8490-c78944c7c640,9.0,15.0,2024-07-01 11:43:41,3,170.97,Cash
6af8762f-0a06-496c-81e8-70930f0b9bbc,7.0,16.0,2024-05-17 22:50:07,4,119.8,Credit Card
3b0ddc36-5080-4e7a-8dd2-b314e1c728f2,,,2024-01-16 14:18:36,8,,Cash
1d23052a-7200-431a-84ba-d39856d37929,7.0,6.0,2024-06-29 06:21:09,5,,Cash
4175a025-6750-4ac3-bfb9-735504cddaac,3.0,3.0,2024-02-23 07:44:31,2,111.98,PayPal
ca107c7a-899d-490a-b4d2-16ce0041d5aa,4.0,6.0,2024-08-15 16:48:33,1,,Credit Card
a73fbfc1-7327-4d90-9110-5eafe4bedcda,8.0,8.0,2024-07-08 01:31:56,10,109.9,Cash
c2c67737-5ce6-4b4a-8327-60782a095c26,7.0,19.0,2024-01-10 06:57:08,6,47.7,PayPal
576ca896-7d3c-4c51-a45c-b78446271b97,4.0,16.0,2024-10-29 17:17:50,6,179.7,PayPal
7ebb61f7-868c-4b02-9317-a9a6fbf6703f,3.0,7.0,2024-05-15 15:43:13,10,99.9,Credit Card
99744db2-cbaa-4acc-8770-58c765e5211b,2.0,17.0,2024-05-12 13:27:33,6,239.94,Credit Card
80b46e15-8daa-46cd-8f3b-7c440e80385e,3.0,10.0,2024-03-25 07:49:37,10,1090.0,Cash
5c187248-d4b3-45de-a008-9071a7a77a23,8.0,3.0,2024-10-23 09:59:21,8,447.92,PayPal
9a578aa7-356c-4565-9313-8a3aa453e456,9.0,2.0,2024-09-28 12:59:44,8,178.4,PayPal
36cafc13-76b6-42fc-9c8e-7a6aba6aec68,1.0,1.0,2024-01-30 15:10:19,2,219.9,PayPal
8013b072-5a02-4ee1-ae23-2d67cb79afef,5.0,16.0,2024-09-14 22:13:26,6,179.7,Credit Card
e0268464-3100-4f0f-9556-56ada9922160,6.0,20.0,2024-11-01 19:14:55,4,51.96,PayPal
882e39e9-22dd-4869-b993-1f9b65448d52,4.0,10.0,2024-08-08 03:56:24,5,545.0,Credit Card
c9bc5db2-d0cd-4ed3-a026-1f001e2ba422,4.0,17.0,2024-08-30 04:34:04,2,79.98,PayPal
31373d01-dfe4-4bb8-a632-593864d87455,7.0,11.0,2024-04-18 19:28:28,9,,Cash
4cc38caf-9837-44a4-b1e9-8842031e4cd7,10.0,18.0,2024-06-17 15:42:48,2,19.7,Credit Card
09dc886d-3094-4c77-9242-edbb4d776f0d,9.0,11.0,2024-06-05 02:42:34,4,,PayPal
a8267f78-3bd7-4b1f-a7a3-6417e00becc9,7.0,1.0,2024-03-02 06:31:18,6,659.7,Cash
031bf82f-ad15-45d5-a91e-7a7603d37dc5,2.0,17.0,2024-03-31 14:38:31,4,159.96,Credit Card
9e48a734-a54f-4e68-8d74-6e385fb5f258,6.0,3.0,2024-06-04 20:09:46,4,223.96,PayPal
3638dc81-5c63-4eb0-97bf-93901f78141e,8.0,10.0,2024-04-19 13:52:53,4,436.0,Credit Card
6bb7ebd1-e75c-46e8-b080-867b405dd191,3.0,20.0,2024-06-21 11:31:28,8,103.92,Credit Card
6313e313-f047-4ef0-9163-b4facb406910,10.0,2.0,2024-08-18 21:37:33,9,200.7,PayPal
05898d66-18df-4f5b-9e22-2bb3d70ec9d6,5.0,4.0,2024-10-28 19:47:05,10,,Credit Card
592eac8e-d4a8-4424-a3c8-a5be19f2d11e,2.0,20.0,2024-06-02 05:59:52,8,103.92,Credit Card
815881f8-d31d-4650-8f13-914202ebd22f,3.0,4.0,2024-08-20 09:45:00,1,,Cash
159e8ee2-479d-494f-993c-78ddb3018010,8.0,10.0,2024-04-30 07:40:04,10,1090.0,PayPal
0c23643d-8c24-4b44-b9c2-b8410885ea89,8.0,4.0,2024-07-28 03:54:41,7,,PayPal
e7f77916-9a90-44ef-a6db-01193a9885f6,3.0,2.0,2024-03-18 17:44:51,1,22.3,PayPal
92a787e8-49cd-4499-9d9d-af10bd750be3,8.0,2.0,2024-07-07 13:09:24,4,89.2,PayPal
2d123eba-b477-4887-b788-48b49dc45b2b,3.0,2.0,2024-10-13 01:41:17,5,111.5,Cash
5d5fcb59-40fe-4b23-92e8-447ee3ea1993,6.0,17.0,2024-03-12 06:47:28,3,119.97,PayPal
79b1ebf7-8d30-4463-9e05-2791a58cd437,,,2024-06-23 22:03:34,9,,PayPal
d7bcc7f9-5fcc-43af-b46e-f785ffcf7f1c,1.0,2.0,2024-02-03 15:50:22,7,156.1,Credit Card
a20f325a-fadb-43c3-ad74-b67683c5ca93,1.0,9.0,2024-08-19 03:40:39,10,640.0,Cash
555d21e6-1d0a-4e77-af51-2cf4c86148e6,,,2024-06-09 20:11:09,3,,Cash
5de8155a-9625-44a3-9565-cd2bf458380f,10.0,16.0,2024-02-09 08:26:59,5,149.75,Cash
4cd129a5-e1b6-46d8-89c7-9a65574a2783,6.0,7.0,2024-02-28 23:29:43,8,79.92,PayPal
ebc64dee-c56e-4cfb-a4ed-12b5819fa070,3.0,1.0,2024-05-16 00:20:40,8,879.6,Credit Card
950f168c-b509-42b2-bd35-c791ab1c894e,1.0,20.0,2024-11-20 06:25:29,6,77.94,Credit Card
6e52b003-e204-47e1-b85a-7db9ebc03b9f,7.0,3.0,2024-11-22 19:28:38,3,167.97,Cash
8507cc24-da42-4b3a-8b29-d3e7f2b1c893,5.0,18.0,2024-09-07 06:43:09,7,68.95,Cash
f4e67610-a0c4-4ce2-b8c4-2885b215d56a,3.0,1.0,2024-07-29 12:54:30,8,879.6,PayPal
140277a2-0c7d-45c1-8117-46579d13032f,9.0,17.0,2024-10-13 14:49:28,7,279.93,Cash
61ba1b54-8f0d-4eca-b235-f9d5e851a8e7,4.0,5.0,2024-07-07 08:27:26,1,695.0,Cash
d90baaf5-bd46-4f7f-a994-3591f1b5f7ab,4.0,8.0,2024-11-09 00:05:38,5,54.95,Cash
7bbdf215-6e7d-41ff-97d3-6e0ac5b6d78e,3.0,13.0,2024-04-09 08:32:26,9,5391.0,Cash
f80c5b9f-3c58-4b59-8707-87ba6c8c20c4,7.0,20.0,2024-11-02 15:10:11,6,77.94,Cash
1104e785-3c43-445c-80e7-621f7b9f162f,5.0,13.0,2024-09-10 20:08:15,4,2396.0,Credit Card
1de1d000-3e0d-4232-a763-c85966feb236,5.0,2.0,2024-04-05 04:10:50,4,89.2,Cash
fa4f63b7-565b-4f5c-80cc-da82110c5ac9,6.0,14.0,2024-04-21 18:59:53,7,6999.93,Cash
5d4e5fec-f734-444e-bd7f-de28be2d6105,6.0,2.0,2024-11-13 12:51:54,10,223.0,Cash
618bafa3-2e80-427f-a961-3bf5aa90d6f4,7.0,12.0,2024-08-15 05:07:31,7,798.0,PayPal
0308dc2f-780a-4af4-a0da-15803e12174f,1.0,5.0,2024-04-29 04:31:14,10,6950.0,PayPal
6f7d8aa9-c397-40a1-b913-ba8db7b54084,,,2024-09-20 09:36:45,3,,PayPal
6032ef10-f5c2-4ee6-94cd-975ed2d7bc88,3.0,20.0,2024-03-24 17:46:46,9,116.91,Credit Card
4225055e-8e56-447a-a4ad-4b26c5ebab0d,3.0,6.0,2024-08-26 05:33:57,1,,Credit Card
ab2940e8-6296-43f3-9822-641975379ab8,3.0,4.0,2024-02-25 05:23:47,3,,Credit Card
cfae3b0c-e4f7-4a2a-a928-b55c8b26c09b,8.0,20.0,2024-09-17 05:24:26,2,25.98,Credit Card
eab253e8-a16a-4979-b9b1-965ce3442be9,1.0,16.0,2024-03-06 06:53:14,9,269.55,Cash
3634b375-7f8c-4299-9814-5ebf4c09edc1,3.0,5.0,2024-07-15 20:57:35,10,6950.0,Cash
90dddc26-848c-436d-b894-7c80fd840698,7.0,7.0,2024-10-07 08:59:31,4,39.96,PayPal
7d279dba-9f07-4185-af75-019ccfb88b83,9.0,12.0,2024-11-23 22:39:03,9,1026.0,Cash
9549a64a-bc7c-49e2-bdc7-889a7b942f6c,3.0,15.0,2024-06-23 04:16:58,1,56.99,PayPal
f73c9d8f-25e1-4f03-aaca-660878d420ce,4.0,6.0,2024-08-08 08:48:39,10,,Credit Card
080412a4-6343-4a87-8e99-8eccf79b3a38,3.0,3.0,2024-08-07 07:24:27,8,447.92,Cash
be14a1a1-0e70-4da6-85d0-e80a49db114d,5.0,13.0,2024-09-16 06:34:20,8,4792.0,Credit Card
0ab39632-4315-488c-acd3-ff4061aa5ee8,6.0,20.0,2024-02-23 12:56:55,7,90.93,Credit Card
18f4b588-7bd6-46c2-b5f9-671f61640e42,9.0,2.0,2024-07-28 06:18:23,8,178.4,Cash
213dab6e-4ebc-4345-bebd-0e36e173e5e2,3.0,14.0,2024-01-23 12:04:23,6,5999.94,PayPal
0aa64c2e-5592-4784-a720-2635b504a285,2.0,16.0,2024-10-06 20:39:41,9,269.55,Cash
22965591-8b73-4162-b44d-20a9ef1363f7,8.0,10.0,2024-08-14 08:47:51,4,436.0,Credit Card
6deeff00-3cac-40d6-a311-307a523b9bd7,10.0,14.0,2024-09-11 19:01:18,8,7999.92,Cash
6fa64f6b-d608-4249-ad65-2cf591cc6b83,10.0,10.0,2024-03-27 21:23:21,8,872.0,PayPal
fa68b060-bf41-45d1-a9df-59340ab1130c,7.0,15.0,2024-08-26 04:27:04,5,284.95,PayPal
bf7e3e7a-8e2e-4744-b7e4-703d7b3f64e5,6.0,1.0,2024-07-06 10:18:57,3,329.85,Credit Card
a185b254-49a9-43f2-8247-d54b3336af0d,,,2024-05-03 11:25:22,1,,Credit Card
849fe7cb-9fdc-42d7-ab17-a226acf107a0,9.0,19.0,2024-02-27 23:13:08,5,39.75,Cash
88b41bcd-8def-4b28-a11c-ce43afc574b5,6.0,16.0,2024-02-21 02:20:29,2,59.9,PayPal
06d56550-6eef-46cb-bede-487c67ce9193,,,2024-02-10 22:50:13,3,,Cash
89b42911-c6b2-4cf7-adf8-a9097dc35483,8.0,20.0,2024-08-04 14:07:28,5,64.95,PayPal
1fad735d-a7d0-467f-afc3-ab055b978808,4.0,2.0,2024-09-13 14:29:56,10,223.0,Cash
98af1fa1-636a-4b8f-bbcf-446a58baea68,5.0,10.0,2024-05-22 14:00:08,2,218.0,PayPal
511e6c5c-4ebb-4b59-a9c7-b58575db110a,2.0,3.0,2024-11-11 03:20:28,1,55.99,Cash
a8cb9d34-37e9-4d16-9d09-e0e6949148fe,6.0,19.0,2024-08-26 04:44:32,10,79.5,Cash
8b4669c9-a9c7-4b87-be80-8250eaedc2f2,5.0,5.0,2024-01-09 16:21:01,10,6950.0,PayPal
9afaddbb-8434-468f-8358-5daa327e8886,8.0,4.0,2024-06-24 23:34:44,8,,Cash
ff533649-a3dd-4d3e-a7a5-70605c199e7e,3.0,2.0,2024-09-27 01:17:32,3,66.9,Cash
7095a501-7244-4bbf-af7d-085be346310e,,,2024-09-30 12:09:13,3,,Cash
41f22903-fc6f-4618-a140-6ede4aa66182,4.0,17.0,2024-03-20 08:07:36,9,359.91,PayPal
3d52c2c8-30eb-4ed0-81f1-4962899d69d5,3.0,4.0,2024-08-13 09:39:24,5,,PayPal
24f549c9-d16c-4e94-9d50-90c044476048,9.0,11.0,2024-09-12 02:38:12,1,,Cash
060b8d55-108c-4b71-88c6-927e4aed8d1a,5.0,5.0,2024-04-17 21:10:27,5,3475.0,PayPal
184e90b1-40e9-49f6-96af-9e8e015d91b9,8.0,17.0,2024-11-09 10:27:10,9,359.91,Cash
168e5b55-de5b-4ac0-95aa-54db941c8568,8.0,3.0,2024-01-07 03:22:34,2,111.98,Cash
711217c2-c87c-4635-8143-590d283a9b64,2.0,17.0,2024-04-27 16:08:58,6,239.94,Cash
d13d9d3c-6847-4097-9887-b3cc96ae8fe1,3.0,9.0,2024-02-17 08:26:09,7,448.0,PayPal
93c03c26-23e8-4dd9-89c1-785e0a90b4e2,3.0,5.0,2024-01-07 13:07:40,7,4865.0,Cash
52827db8-2f48-4c0e-bb8d-e5113d2d46c8,6.0,17.0,2024-04-29 00:14:55,4,159.96,PayPal
b0d2dd61-f611-485f-b814-3703adff3052,9.0,14.0,2024-08-04 14:55:09,10,9999.9,Credit Card
7c3a12a7-2409-4b72-9feb-945f1cc08c1c,8.0,17.0,2024-03-21 09:44:21,7,279.93,Cash
70e38f0d-9d73-4efa-a1ec-6c853213ed2e,3.0,6.0,2024-11-03 18:43:03,3,,Credit Card
ab21a5db-156e-4255-92d1-c0fadb94e0c6,4.0,19.0,2024-08-22 19:17:18,7,55.65,PayPal
20d3991a-4c23-4c22-ad11-abc69aa5958c,8.0,14.0,2024-05-17 03:38:34,2,1999.98,Credit Card
a9a4be4d-5a54-47e0-84c3-32fa390f1fca,,,2024-07-18 11:56:55,4,,PayPal
3ccad97d-445d-4e6e-8fc2-68503544a90a,8.0,13.0,2024-07-27 00:12:44,10,5990.0,PayPal
75424c1a-c916-47e2-b1a2-c780716f4b5c,10.0,2.0,2024-05-01 08:52:42,6,133.8,PayPal
096a7b52-c85d-4164-9378-569dd235397d,7.0,12.0,2024-08-30 01:59:36,3,342.0,PayPal
98199b0c-dfec-4e82-9d87-f0c5dc8b0eec,4.0,3.0,2024-01-04 02:40:02,7,391.93,PayPal
01829d0a-7052-41ae-aba5-da22b20d0bf6,4.0,17.0,2024-09-13 17:51:41,10,399.9,Credit Card
bd5da8aa-c50b-4f5d-becc-314f650453ea,2.0,8.0,2024-02-25 01:47:00,3,32.97,PayPal
30bce4a5-3c18-420e-9478-a8faf1b14496,,,2024-07-12 18:18:22,6,,Credit Card
20bc03aa-e7b1-4dd2-b351-5b8effc63d71,3.0,13.0,2024-07-26 05:22:43,9,5391.0,PayPal
6706cfb2-4b60-4a4d-9c23-2ca8a032a6bc,4.0,4.0,2024-09-05 23:04:07,10,,Cash
868e39d3-a65c-4cf8-87b5-cd1dcc57ec32,4.0,12.0,2024-07-23 08:27:55,3,342.0,Credit Card
83023fb2-4a99-40f5-9c7c-69c341c72f53,3.0,3.0,2024-05-11 19:37:23,6,335.94,Credit Card
df883c6c-b7d7-46f7-afd1-6e70ddffbdff,8.0,15.0,2024-06-27 19:13:00,8,455.92,Credit Card
b2beac9d-0890-4bbb-b65a-a2bfc2935355,1.0,15.0,2024-03-30 15:39:38,8,455.92,Credit Card
6a09230d-b002-49fe-ac30-486f34f52caa,4.0,15.0,2024-04-10 08:39:06,3,170.97,PayPal
3baa67c6-1336-4b39-88e0-727c7ea3a113,6.0,4.0,2024-08-31 21:36:38,9,,PayPal
9e9f8ee1-3c94-4b45-84a6-8b89201a01a2,3.0,10.0,2024-07-26 07:51:55,8,872.0,Credit Card
8cae8234-c729-4e71-b74b-33434ed81ad4,6.0,5.0,2024-08-03 01:03:42,8,5560.0,PayPal
e4950b28-e386-4c99-b524-e1c448a69479,4.0,3.0,2024-08-24 21:13:51,7,391.93,Cash
9abad32c-4170-46c5-ae39-40fbdc9d686c,2.0,7.0,2024-04-28 08:22:59,7,69.93,Cash
79270415-3ba3-43e6-921c-d7902f691ded,5.0,5.0,2024-10-10 03:07:18,9,6255.0,Cash
2d8d975a-fca5-4cef-a46c-319af951a905,3.0,8.0,2024-06-29 02:30:24,2,21.98,Credit Card
f6773dcd-e2b3-455a-b374-fb02d9764e1b,3.0,3.0,2024-07-08 05:41:20,6,335.94,Cash
eb42e12b-47c0-4bb6-8c4b-182e0481a867,8.0,16.0,2024-09-09 08:15:21,5,149.75,Credit Card
a91c8ff7-c1bf-40c0-bd06-72dea20001f3,1.0,9.0,2024-01-02 23:28:38,9,576.0,PayPal
dc63c490-0af5-40b8-9424-bbc87c220d16,,,2024-06-03 05:18:37,8,,PayPal
d7c42d42-eef3-40b5-901e-0ab9b8b7addf,9.0,4.0,2024-06-21 10:23:44,2,,Credit Card
029463bb-1223-4c02-8afb-6c55aebb9349,7.0,19.0,2024-01-13 16:02:49,6,47.7,PayPal
312e8af3-747b-4273-8e78-ffcb2b7f181e,2.0,10.0,2024-08-28 08:55:46,3,327.0,Cash
36e3f1ed-febf-4edf-85ee-a68930755983,5.0,13.0,2024-04-15 19:24:33,10,5990.0,PayPal
3e55b76a-19eb-4624-9a79-1b11595adf84,2.0,1.0,2024-08-13 17:49:31,2,219.9,PayPal
8c4b36bc-6082-493f-95b2-5ecdfaea0334,2.0,8.0,2024-06-22 21:38:27,1,10.99,Cash
192876af-14d5-4556-8623-5d099357711e,8.0,9.0,2024-04-02 20:26:32,3,192.0,Credit Card
3f2fda82-0514-429b-a99f-dc90f7ff9d2b,1.0,8.0,2024-11-03 09:48:32,7,76.93,PayPal
94d2ce17-95b2-457b-98a8-993707129623,4.0,4.0,2024-04-23 08:58:58,10,,Cash
c9aa4171-d9d3-45ed-a5c2-e866c93cab72,3.0,20.0,2024-11-11 05:38:09,8,103.92,Cash
a667032a-cfd4-48ff-9ef4-1f3c608882e7,3.0,19.0,2024-05-17 13:39:39,3,23.85,Cash
857d6bce-cf36-495a-b396-e3251bd61a3b,7.0,3.0,2024-09-16 14:44:43,7,391.93,Credit Card
3ffe6980-db30-429e-926f-05290dae4e0a,9.0,6.0,2024-01-15 00:16:00,8,,PayPal
dc8993b8-71ba-4b31-910e-68a053d6d3f3,9.0,9.0,2024-10-26 14:22:01,8,512.0,Cash
43223ae3-f78b-432f-b72f-7965e1cea5a5,9.0,6.0,2024-10-31 06:43:43,9,,PayPal
90fa93f6-2714-49cb-9010-33bab2b49881,1.0,15.0,2024-05-19 23:44:34,3,170.97,PayPal
37356d35-260d-4e62-97d5-2eb2d7967922,3.0,1.0,2024-08-09 09:02:14,9,989.55,PayPal
c9f17129-24d8-438b-9b1a-bc8ae34cdf09,1.0,11.0,2024-07-01 00:19:29,5,,Credit Card
38be6fb3-3a38-4756-a6f3-2465134d9a8e,3.0,9.0,2024-06-06 00:44:52,6,384.0,Cash
bfd00c8f-eebe-4949-a4e3-edb4037bb285,7.0,5.0,2024-10-10 11:14:46,8,5560.0,Cash
1bb71f04-6aa1-49d4-bfd9-d41cf03398cf,7.0,19.0,2024-05-01 22:58:19,3,23.85,Cash
fe32870c-6309-4436-9eb0-6561af602f4a,,,2024-04-16 03:06:00,4,,Cash
3a64e1d3-0a68-45ee-98e1-06825485a8e7,4.0,20.0,2024-09-27 04:42:00,1,12.99,PayPal
e934862a-5b06-4a81-ab69-ffc8b162b01e,3.0,17.0,2024-07-16 07:45:36,10,399.9,Credit Card
3a34b5f6-8afa-4027-9b69-5ac2d6627227,3.0,17.0,2024-03-07 21:22:07,10,399.9,PayPal
61055618-a15a-4c68-ae8e-7d806c8d8da6,1.0,19.0,2024-03-02 01:35:52,8,63.6,Cash
23d2e093-0c13-444b-9f0a-c5fbf0893221,10.0,10.0,2024-07-13 05:47:13,9,981.0,Cash
602ed996-94f8-49cd-bc7e-78a5b5a833f0,9.0,12.0,2024-06-25 14:29:20,8,912.0,PayPal
1eee894d-a827-47f7-b7f2-f259148cb271,5.0,9.0,2024-07-01 07:51:01,4,256.0,PayPal
f96ce90e-f11b-4ded-abe1-9d4aae410536,3.0,9.0,2024-08-17 12:57:16,4,256.0,PayPal
ac7c1b7b-4766-4a5c-9440-9ceb9c92fffe,8.0,2.0,2024-07-24 21:30:11,9,200.7,Credit Card
727d7ee0-c67a-4145-b9f7-be90b9fef9a8,4.0,20.0,2024-06-19 14:59:36,3,38.97,Cash
da7c3518-1793-4cee-8eb9-73feb3d642a1,8.0,20.0,2024-04-12 20:28:37,5,64.95,Cash
6ac6fff7-42d5-4a96-9e5c-0cc235568353,8.0,17.0,2024-07-16 22:46:53,10,399.9,Cash
53bff352-06ae-46cb-89e0-97b3bb59470a,9.0,15.0,2024-02-27 17:16:43,4,227.96,Credit Card
b4962566-a235-4531-845f-e44a0e063ea4,6.0,16.0,2024-08-21 04:08:12,4,119.8,Credit Card
d8105fb9-4d3f-4829-accb-c4c8ccf7df80,,,2024-08-20 05:41:37,3,,PayPal
91c818de-a1c6-422f-8435-c68e68b15783,9.0,9.0,2024-10-19 02:41:23,9,576.0,Cash
15dbf7e7-b736-4239-b8cf-7fd5c2360749,8.0,15.0,2024-04-08 15:43:41,6,341.94,Cash
6cefe9a3-a257-40e0-919e-61183235439e,5.0,8.0,2024-03-22 20:16:04,8,87.92,PayPal
eb0e2b9d-bb54-4ccc-9e0e-0b52a3f629ce,10.0,14.0,2024-03-11 03:26:01,5,4999.95,Credit Card
77db21ca-e4c0-40fa-9ff6-450afd0f7527,2.0,2.0,2024-06-11 10:44:01,3,66.9,Credit Card
c70e146f-58be-4c15-8371-4ac67a984d7f,6.0,11.0,2024-10-27 08:06:44,10,,Credit Card
006b1469-7327-48c5-be39-2576cb834dea,3.0,2.0,2024-07-07 01:16:13,1,22.3,PayPal
2844958d-95b6-44bb-8978-136158d3a85e,3.0,1.0,2024-02-10 13:50:19,4,439.8,PayPal
1cef159b-50e4-44a8-b7e9-359850dcead6,3.0,13.0,2024-06-08 12:04:14,7,4193.0,Credit Card
ac0cfb45-4d3d-4064-b3b7-432389ccd17a,3.0,3.0,2024-04-01 05:21:24,2,111.98,PayPal
8cee2a93-eadd-4027-b277-8102196c7648,4.0,9.0,2024-10-25 03:49:20,1,64.0,Cash
d08f8b3f-081e-4a21-b909-9b1245177e83,3.0,17.0,2024-05-28 08:34:01,8,319.92,PayPal
8de36736-2c83-4054-a1da-1e869565dd62,6.0,5.0,2024-06-22 01:45:22,5,3475.0,PayPal
634f4c8f-ce96-4c86-a5ca-f210e63d4a8b,,,2024-09-28 05:33:59,10,,Cash
